学校ID,学校名称,年份,生源省份,科类,招生批次,专业名称,专业组,最低分,最高分,平均分,最低位次,录取人数,录取类型,专业类型
31,北京大学,2020,广东,2,本科提前批,波斯语,,642.0,0.0,642.0,56.0,1.0,普通类,2_6_0
31,北京大学,2020,广东,1,本科批,数学类,,703.0,0.0,708.0,17.0,3.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,理科试验班类,,698.0,0.0,704.0,39.0,4.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,工商管理类,,698.0,0.0,699.0,42.0,2.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,化学类,,697.0,0.0,697.0,54.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,电子信息类,,697.0,0.0,697.0,52.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,法学,,695.0,0.0,695.0,71.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,物理学类,,694.0,0.0,695.0,78.0,3.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,计算机类,,694.0,0.0,695.0,79.0,5.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,城乡规划,,693.0,0.0,693.0,85.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,心理学类,,693.0,0.0,693.0,84.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,地球物理学类,,693.0,0.0,693.0,86.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科批,工科试验班类,,693.0,0.0,693.0,82.0,1.0,普通类,1_14_0
31,北京大学,2020,广东,1,本科提前批,法语,,692.0,0.0,692.0,112.0,1.0,普通类,1_6_0
31,北京大学,2020,广东,1,本科提前批,德语,,691.0,0.0,691.0,131.0,1.0,普通类,1_6_0
31,北京大学,2020,广东,1,本科提前批,葡萄牙语,,690.0,0.0,690.0,152.0,1.0,普通类,1_6_0
31,北京大学,2020,广东,1,本科提前批,阿拉伯语,,684.0,0.0,684.0,312.0,1.0,普通类,1_6_0
31,北京大学,2020,广西,2,本科一批,中国语言文学类,,675.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,工商管理类,,668.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,经济学类,,661.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,文科试验班类,,659.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,新闻传播学类,,659.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,国际政治,,659.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,法学,,658.0,0.0,0.0,12.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,考古学,,658.0,0.0,0.0,12.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,社会学类,,657.0,0.0,0.0,13.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,信息管理与信息系统,,656.0,0.0,0.0,14.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,人文科学试验班,,655.0,0.0,0.0,16.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,哲学类,,654.0,0.0,0.0,18.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,英语,,654.0,0.0,0.0,18.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,城乡规划,,652.0,0.0,0.0,23.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,公共管理类,,652.0,0.0,0.0,23.0,2.0,普通类,2_7_0
31,北京大学,2020,广西,2,本科一批,历史学类,,652.0,0.0,0.0,23.0,1.0,普通类,2_7_0
31,北京大学,2020,广西,1,本科一批,城乡规划,,704.0,0.0,0.0,1.0,1.0,普通类,1_7_0
31,北京大学,2020,广西,1,本科一批,理科试验班类,,698.0,0.0,0.0,26.0,2.0,普通类,1_7_0
31,北京大学,2020,广西,1,本科一批,工商管理类,,696.0,0.0,0.0,34.0,3.0,普通类,1_7_0
31,北京大学,2020,广西,1,本科一批,经济学类,,696.0,0.0,0.0,34.0,1.0,普通类,1_7_0
31,北京大学,2020,广西,1,本科一批,数学类,,695.0,0.0,0.0,38.0,2.0,普通类,1_7_0
31,北京大学,2020,广西,1,本科一批,计算机类,,693.0,0.0,0.0,43.0,5.0,普通类,1_7_0
31,北京大学,2020,海南,3,本科批,工商管理类,（08）,871.0,0.0,0.0,7.0,2.0,普通类,3_14_1560
31,北京大学,2020,海南,3,本科批,文科试验班类,（08）,846.0,0.0,0.0,17.0,2.0,普通类,3_14_1560
31,北京大学,2020,海南,3,本科批,工商管理类,（08）,871.0,0.0,0.0,7.0,2.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,化学类,（A）,851.0,0.0,0.0,14.0,1.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,心理学类,（09）,849.0,0.0,0.0,15.0,1.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,文科试验班类,（08）,846.0,0.0,0.0,17.0,2.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,物理学类,（09）,837.0,0.0,0.0,23.0,1.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,环境科学与工程类,（A）,832.0,0.0,0.0,27.0,3.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,计算机类,（09）,831.0,0.0,0.0,29.0,4.0,普通类,3_14_0
31,北京大学,2020,海南,3,本科批,心理学类,（09）,849.0,0.0,0.0,15.0,1.0,普通类,3_14_1561
31,北京大学,2020,海南,3,本科批,物理学类,（09）,837.0,0.0,0.0,23.0,1.0,普通类,3_14_1561
31,北京大学,2020,海南,3,本科批,计算机类,（09）,831.0,0.0,0.0,29.0,4.0,普通类,3_14_1561
31,北京大学,2020,海南,3,本科批,化学类,（A）,851.0,0.0,0.0,14.0,1.0,普通类,3_14_1562
31,北京大学,2020,海南,3,本科批,环境科学与工程类,（A）,832.0,0.0,0.0,27.0,3.0,普通类,3_14_1562
31,北京大学,2020,重庆,2,本科提前批,德语,,663.0,0.0,663.0,24.0,1.0,普通类,2_6_0
31,北京大学,2020,重庆,2,本科提前批,葡萄牙语,,663.0,0.0,663.0,24.0,1.0,普通类,2_6_0
31,北京大学,2020,重庆,2,本科提前批,俄语,,659.0,0.0,659.0,29.0,1.0,普通类,2_6_0
31,北京大学,2020,重庆,2,本科一批,经济学类,,674.0,0.0,674.0,5.0,1.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,文科试验班类,,668.0,0.0,678.0,9.0,6.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,工商管理类,,667.0,0.0,667.0,10.0,1.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,国际政治,,666.0,0.0,670.0,15.0,2.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,法学,,666.0,0.0,666.0,15.0,2.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,社会学类,,666.0,0.0,666.0,15.0,1.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,中国语言文学类,,664.0,0.0,664.0,20.0,1.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,哲学类,,664.0,0.0,664.0,20.0,1.0,普通类,2_7_0
31,北京大学,2020,重庆,2,本科一批,公共管理类,,664.0,0.0,664.0,20.0,1.0,普通类,2_7_0
31,北京大学,2020,重庆,1,本科一批,工商管理类,,708.0,0.0,708.0,17.0,1.0,普通类,1_7_0
31,北京大学,2020,重庆,1,本科一批,理科试验班类,,706.0,0.0,716.0,24.0,2.0,普通类,1_7_0
31,北京大学,2020,重庆,1,本科一批,数学类,,704.0,0.0,708.0,28.0,5.0,普通类,1_7_0
31,北京大学,2020,重庆,1,本科一批,电子信息类,,703.0,0.0,705.0,36.0,2.0,普通类,1_7_0
31,北京大学,2020,重庆,1,本科一批,经济学类,,703.0,0.0,703.0,36.0,1.0,普通类,1_7_0
31,北京大学,2020,重庆,1,本科一批,计算机类,,703.0,0.0,703.0,36.0,3.0,普通类,1_7_0
31,北京大学,2020,四川,2,本科一批,工商管理类,,676.0,676.0,676.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,哲学类,,662.0,662.0,662.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,文科试验班类,,659.0,659.0,659.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,公共管理类,,655.0,656.0,656.0,1.0,2.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,城乡规划,,653.0,653.0,653.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,经济学类,,651.0,652.0,652.0,1.0,2.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,法学,,650.0,653.0,652.0,1.0,3.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,社会学类,,649.0,651.0,650.0,1.0,2.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,国际政治,,647.0,650.0,649.0,1.0,4.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,信息管理与信息系统,,647.0,647.0,647.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,中国语言文学类,,647.0,647.0,647.0,1.0,2.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,新闻传播学类,,646.0,648.0,647.0,29.0,2.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,历史学类,,646.0,648.0,647.0,29.0,3.0,普通类,2_7_0
31,北京大学,2020,四川,2,本科一批,考古学,,646.0,646.0,646.0,29.0,2.0,普通类,2_7_0
31,北京大学,2020,四川,1,本科一批,工商管理类,,702.0,711.0,705.0,1.0,5.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,数学类,,699.0,703.0,701.0,1.0,3.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,中国语言文学类,,699.0,699.0,699.0,1.0,1.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,物理学类,,698.0,710.0,702.0,1.0,5.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,工科试验班类,,698.0,698.0,698.0,1.0,1.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,经济学类,,697.0,698.0,698.0,53.0,3.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,计算机类,,697.0,698.0,698.0,53.0,2.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,化学类,,696.0,697.0,697.0,61.0,2.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,生物科学类,,696.0,696.0,696.0,61.0,1.0,普通类,1_7_0
31,北京大学,2020,四川,1,本科一批,电子信息类,,695.0,696.0,695.0,71.0,3.0,普通类,1_7_0
31,北京大学,2020,贵州,2,本科一批,文科试验班类,,692.0,692.0,0.0,2.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,工商管理类,,690.0,690.0,0.0,3.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,城乡规划,,683.0,683.0,0.0,9.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,经济学类,,680.0,687.0,0.0,11.0,3.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,法学,,679.0,679.0,0.0,13.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,社会学类,,679.0,679.0,0.0,12.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,中国语言文学类,,677.0,678.0,0.0,17.0,2.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,信息管理与信息系统,,676.0,676.0,0.0,19.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,英语,,675.0,675.0,0.0,21.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,新闻传播学类,,675.0,677.0,0.0,20.0,2.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,人文科学试验班,,675.0,675.0,0.0,22.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,历史学类,,674.0,674.0,0.0,25.0,1.0,普通类,2_7_0
31,北京大学,2020,贵州,2,本科一批,国际政治,,674.0,676.0,0.0,23.0,2.0,普通类,2_7_0
31,北京大学,2020,贵州,1,本科一批,工商管理类,,707.0,707.0,0.0,6.0,1.0,普通类,1_7_0
31,北京大学,2020,贵州,1,本科一批,理科试验班类,,705.0,712.0,0.0,10.0,2.0,普通类,1_7_0
31,北京大学,2020,贵州,1,本科一批,物理学类,,697.0,698.0,0.0,24.0,2.0,普通类,1_7_0
31,北京大学,2020,贵州,1,本科一批,电子信息类,,696.0,697.0,0.0,31.0,2.0,普通类,1_7_0
31,北京大学,2020,贵州,1,本科一批,经济学类,,695.0,695.0,0.0,35.0,1.0,普通类,1_7_0
31,北京大学,2020,贵州,1,本科一批,心理学类,,695.0,697.0,0.0,40.0,2.0,普通类,1_7_0
31,北京大学,2020,贵州,1,本科一批,计算机类,,694.0,706.0,0.0,44.0,6.0,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,理科试验班类,,723.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,电子信息类,,718.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,工商管理类,,718.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,经济学类,,717.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,化学类,,714.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,生物科学类,,713.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,心理学类,,713.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,计算机类,,713.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,数学类,,713.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,1,本科一批,物理学类,,713.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,云南,2,本科一批,工商管理类,,696.0,0.0,0.0,2.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,法学,,690.0,0.0,0.0,8.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,文科试验班类,,690.0,0.0,0.0,8.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,社会学类,,688.0,0.0,0.0,11.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,新闻传播学类,,686.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,经济学类,,686.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,英语,,686.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,公共管理类,,685.0,0.0,0.0,13.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,城乡规划,,684.0,0.0,0.0,19.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,中国语言文学类,,684.0,0.0,0.0,19.0,,普通类,2_7_0
31,北京大学,2020,云南,2,本科一批,国际政治,,684.0,0.0,0.0,19.0,,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,工商管理类,,691.0,0.0,0.0,1.0,4.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,文科试验班类,,688.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,法学,,686.0,0.0,0.0,12.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,经济学类,,686.0,0.0,0.0,12.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,公共管理类,,686.0,0.0,0.0,12.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,中国语言文学类,,685.0,0.0,0.0,14.0,1.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,国际政治,,684.0,0.0,0.0,16.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,新闻传播学类,,683.0,0.0,0.0,18.0,1.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,历史学类,,682.0,0.0,0.0,21.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,社会学类,,682.0,0.0,0.0,21.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,城乡规划,,681.0,0.0,0.0,23.0,1.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,信息管理与信息系统,,681.0,0.0,0.0,23.0,1.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,考古学,,678.0,0.0,0.0,36.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,哲学类,,678.0,0.0,0.0,36.0,1.0,普通类,2_7_0
31,北京大学,2020,陕西,2,本科一批,人文科学试验班,,678.0,0.0,0.0,36.0,2.0,普通类,2_7_0
31,北京大学,2020,陕西,1,本科一批,工商管理类,,712.0,0.0,0.0,1.0,2.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,理科试验班类,,708.0,0.0,0.0,17.0,3.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,数学类,,707.0,0.0,0.0,27.0,2.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,经济学类,,707.0,0.0,0.0,27.0,2.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,化学类,,706.0,0.0,0.0,32.0,1.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,物理学类,,704.0,0.0,0.0,40.0,1.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,法学,,703.0,0.0,0.0,47.0,1.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,生物科学类,,703.0,0.0,0.0,47.0,1.0,普通类,1_7_0
31,北京大学,2020,陕西,1,本科一批,计算机类,,701.0,0.0,0.0,54.0,8.0,普通类,1_7_0
31,北京大学,2020,甘肃,2,本科一批,文科试验班类,,665.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,工商管理类,,664.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,城乡规划,,663.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,国际政治,,663.0,0.0,0.0,12.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,经济学类,,662.0,0.0,0.0,14.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,法学,,661.0,0.0,0.0,14.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,新闻传播学类,,661.0,0.0,0.0,14.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,历史学类,,660.0,0.0,0.0,17.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,中国语言文学类,,660.0,0.0,0.0,17.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,公共管理类,,660.0,0.0,0.0,17.0,,普通类,2_7_0
31,北京大学,2020,甘肃,2,本科一批,英语,,660.0,0.0,0.0,17.0,,普通类,2_7_0
31,北京大学,2020,甘肃,1,本科一批,工科试验班类,,692.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,心理学类,,689.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,环境科学,,687.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,工商管理类,,685.0,0.0,0.0,14.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,化学类,,685.0,0.0,0.0,14.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,数学类,,683.0,0.0,0.0,21.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,生物科学类,,682.0,0.0,0.0,23.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,物理学类,,681.0,0.0,0.0,28.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,经济学类,,680.0,0.0,0.0,29.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,计算机类,,679.0,0.0,0.0,34.0,,普通类,1_7_0
31,北京大学,2020,甘肃,1,本科一批,理科试验班类,,679.0,0.0,0.0,34.0,,普通类,1_7_0
31,北京大学,2020,青海,2,本科一批,经济学类,,639.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,工商管理类,,639.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,法学,,633.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,公共管理类,,633.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,国际政治,,629.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,中国语言文学类,,629.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,社会学类,,627.0,0.0,0.0,11.0,,普通类,2_7_0
31,北京大学,2020,青海,2,本科一批,英语,,627.0,0.0,0.0,11.0,,普通类,2_7_0
31,北京大学,2020,青海,1,本科一批,工商管理类,,669.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,物理学类,,660.0,0.0,0.0,12.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,经济学类,,649.0,0.0,0.0,20.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,工科试验班类,,648.0,0.0,0.0,20.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,理科试验班类,,647.0,0.0,0.0,20.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,生物科学类,,647.0,0.0,0.0,20.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,计算机类,,647.0,0.0,0.0,20.0,,普通类,1_7_0
31,北京大学,2020,青海,1,本科一批,环境科学,,647.0,0.0,0.0,20.0,,普通类,1_7_0
31,北京大学,2020,宁夏,2,本科一批,经济学类,,677.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,工商管理类,,677.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,法学,,669.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,新闻传播学类,,668.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,国际政治,,668.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,文科试验班类,,667.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,中国语言文学类,,666.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,社会学类,,665.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,2,本科一批,公共管理类,,665.0,0.0,0.0,1.0,,普通类,2_7_0
31,北京大学,2020,宁夏,1,本科一批,工商管理类,,678.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,生物科学类,,673.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,物理学类,,672.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,化学类,,671.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,电子信息类,,668.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,理科试验班类,,668.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,数学类,,666.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,计算机类,,666.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,宁夏,1,本科一批,心理学类,,666.0,0.0,0.0,1.0,,普通类,1_7_0
31,北京大学,2020,新疆,2,本科一批,文科试验班类,,662.0,0.0,0.0,1.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,中国语言文学类,,650.0,0.0,0.0,5.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,工商管理类,,648.0,0.0,0.0,7.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,经济学类,,641.0,0.0,0.0,11.0,4.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,法学,,640.0,0.0,0.0,13.0,3.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,社会学类,,639.0,0.0,0.0,14.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,国际政治,,637.0,0.0,0.0,17.0,3.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,公共管理类,,637.0,0.0,0.0,17.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,信息管理与信息系统,,636.0,0.0,0.0,19.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,2,本科一批,新闻传播学类,,636.0,0.0,0.0,19.0,1.0,普通类,2_7_0
31,北京大学,2020,新疆,1,本科一批,物理学类,,689.0,0.0,0.0,16.0,1.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,理科试验班类,,685.0,0.0,0.0,23.0,4.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,数学类,,683.0,0.0,0.0,29.0,2.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,计算机类,,682.0,0.0,0.0,32.0,3.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,化学类,,680.0,0.0,0.0,38.0,1.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,环境科学与工程类,,680.0,0.0,0.0,38.0,1.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,电子信息类,,680.0,0.0,0.0,38.0,2.0,普通类,1_7_0
31,北京大学,2020,新疆,1,本科一批,经济学类,,680.0,0.0,0.0,38.0,3.0,普通类,1_7_0
31,北京大学,2021,北京,3,本科批,英语,（01）,687.0,0.0,0.0,210.0,1.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,哲学类,（01）,686.0,0.0,0.0,233.0,3.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,人文科学试验班,（01）,686.0,0.0,0.0,233.0,1.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,历史学类,（01）,685.0,0.0,0.0,248.0,3.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,法学,（01）,679.0,0.0,0.0,427.0,14.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,考古学,（01）,679.0,0.0,0.0,427.0,2.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,信息管理与信息系统,（01）,679.0,0.0,0.0,427.0,2.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,城乡规划,（01）,678.0,0.0,0.0,461.0,1.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,社会学类,（01）,678.0,0.0,0.0,461.0,1.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,经济学类,（01）,678.0,0.0,0.0,461.0,20.0,普通类,3_14_17292
31,北京大学,2021,北京,3,本科批,应用心理学,（01）,678.0,0.0,0.0,461.0,4.0,普通类,3_14_17292
